obs,action,reward,next_obs,done
"[[0.15696391463279724, 1.182536005973816, 0.5697503685951233, -0.5400635004043579, -0.1958387941122055, -0.14521797001361847, 0.0, 0.0]]",3,-2.2516140937805176,"[0.16265735030174255, 1.1697973012924194, 0.5782703161239624, -0.5673724412918091, -0.20482024550437927, -0.1796288788318634, 0.0, 0.0]",False
"[[0.16265735030174255, 1.1697973012924194, 0.5782703161239624, -0.5673724412918091, -0.20482024550437927, -0.1796288788318634, 0.0, 0.0]]",2,1.287502646446228,"[0.16844463348388672, 1.1577552556991577, 0.5880033373832703, -0.5365194082260132, -0.21418993175029755, -0.18739405274391174, 0.0, 0.0]",False
"[[0.16844463348388672, 1.1577552556991577, 0.5880033373832703, -0.5365194082260132, -0.21418993175029755, -0.18739405274391174, 0.0, 0.0]]",1,-0.5007541179656982,"[0.1741454154253006, 1.1451438665390015, 0.577115535736084, -0.561540424823761, -0.22129662334918976, -0.14213384687900543, 0.0, 0.0]",False
"[[0.1741454154253006, 1.1451438665390015, 0.577115535736084, -0.561540424823761, -0.22129662334918976, -0.14213384687900543, 0.0, 0.0]]",2,0.6671299934387207,"[0.17988643050193787, 1.132831335067749, 0.581541895866394, -0.5483617186546326, -0.22882983088493347, -0.15066397190093994, 0.0, 0.0]",False
"[[0.17988643050193787, 1.132831335067749, 0.581541895866394, -0.5483617186546326, -0.22882983088493347, -0.15066397190093994, 0.0, 0.0]]",0,-1.4234278202056885,"[0.18562765419483185, 1.1199194192886353, 0.5815402269363403, -0.5750330090522766, -0.2363630086183548, -0.15066343545913696, 0.0, 0.0]",False
"[[0.18562765419483185, 1.1199194192886353, 0.5815402269363403, -0.5750330090522766, -0.2363630086183548, -0.15066343545913696, 0.0, 0.0]]",0,-1.413720965385437,"[0.19136886298656464, 1.1064083576202393, 0.5815385580062866, -0.6017042994499207, -0.24389617145061493, -0.1506628692150116, 0.0, 0.0]",False
"[[0.19136886298656464, 1.1064083576202393, 0.5815385580062866, -0.6017042994499207, -0.24389617145061493, -0.1506628692150116, 0.0, 0.0]]",3,-2.2329514026641846,"[0.19717130064964294, 1.0922690629959106, 0.5892442464828491, -0.629935622215271, -0.25306957960128784, -0.1834685504436493, 0.0, 0.0]",False
"[[0.19717130064964294, 1.0922690629959106, 0.5892442464828491, -0.629935622215271, -0.25306957960128784, -0.1834685504436493, 0.0, 0.0]]",0,-1.5398156642913818,"[0.20297375321388245, 1.077530860900879, 0.589241623878479, -0.6566091775894165, -0.26224297285079956, -0.18346787989139557, 0.0, 0.0]",False
"[[0.20297375321388245, 1.077530860900879, 0.589241623878479, -0.6566091775894165, -0.26224297285079956, -0.18346787989139557, 0.0, 0.0]]",3,-2.7312867641448975,"[0.20886822044849396, 1.0621520280838013, 0.6008287668228149, -0.6855756044387817, -0.27388274669647217, -0.2327953577041626, 0.0, 0.0]",False
"[[0.20886822044849396, 1.0621520280838013, 0.6008287668228149, -0.6855756044387817, -0.27388274669647217, -0.2327953577041626, 0.0, 0.0]]",2,-0.7495484948158264,"[0.21490125358104706, 1.0468477010726929, 0.6145883798599243, -0.6823482513427734, -0.28546762466430664, -0.23169782757759094, 0.0, 0.0]",False
"[[0.21490125358104706, 1.0468477010726929, 0.6145883798599243, -0.6823482513427734, -0.28546762466430664, -0.23169782757759094, 0.0, 0.0]]",0,-1.7248698472976685,"[0.22093477845191956, 1.030945062637329, 0.6145836710929871, -0.7090256810188293, -0.29705241322517395, -0.23169568181037903, 0.0, 0.0]",False
"[[0.22093477845191956, 1.030945062637329, 0.6145836710929871, -0.7090256810188293, -0.29705241322517395, -0.23169568181037903, 0.0, 0.0]]",1,-0.7191024422645569,"[0.22689208388328552, 1.0144898891448975, 0.6048932671546936, -0.7332411408424377, -0.3065098226070404, -0.18914803862571716, 0.0, 0.0]",False
"[[0.22689208388328552, 1.0144898891448975, 0.6048932671546936, -0.7332411408424377, -0.3065098226070404, -0.18914803862571716, 0.0, 0.0]]",1,-0.7500722408294678,"[0.23279161751270294, 0.9974707961082458, 0.5975042581558228, -0.7580158114433289, -0.3143403232097626, -0.1566099226474762, 0.0, 0.0]",False
"[[0.23279161751270294, 0.9974707961082458, 0.5975042581558228, -0.7580158114433289, -0.3143403232097626, -0.1566099226474762, 0.0, 0.0]]",3,-2.2560439109802246,"[0.23876647651195526, 0.9798229932785034, 0.6069359183311462, -0.7864344120025635, -0.32417142391204834, -0.19662214815616608, 0.0, 0.0]",False
"[[0.23876647651195526, 0.9798229932785034, 0.6069359183311462, -0.7864344120025635, -0.32417142391204834, -0.19662214815616608, 0.0, 0.0]]",0,-1.4814871549606323,"[0.2447415292263031, 0.9615762233734131, 0.6069321036338806, -0.8131087422370911, -0.33400246500968933, -0.1966206282377243, 0.0, 0.0]",False
"[[0.2447415292263031, 0.9615762233734131, 0.6069321036338806, -0.8131087422370911, -0.33400246500968933, -0.1966206282377243, 0.0, 0.0]]",2,0.277965784072876,"[0.2511599659919739, 0.9440996646881104, 0.6507183313369751, -0.7788230776786804, -0.3432793915271759, -0.1855386197566986, 0.0, 0.0]",False
"[[0.2511599659919739, 0.9440996646881104, 0.6507183313369751, -0.7788230776786804, -0.3432793915271759, -0.1855386197566986, 0.0, 0.0]]",2,1.2062374353408813,"[0.25786322355270386, 0.927502453327179, 0.6794592142105103, -0.7398511171340942, -0.3528500199317932, -0.19141270220279694, 0.0, 0.0]",False
"[[0.25786322355270386, 0.927502453327179, 0.6794592142105103, -0.7398511171340942, -0.3528500199317932, -0.19141270220279694, 0.0, 0.0]]",1,-0.5115458965301514,"[0.2644977569580078, 0.9103566408157349, 0.6706274747848511, -0.7638223767280579, -0.36040839552879333, -0.15116804838180542, 0.0, 0.0]",False
"[[0.2644977569580078, 0.9103566408157349, 0.6706274747848511, -0.7638223767280579, -0.36040839552879333, -0.15116804838180542, 0.0, 0.0]]",3,-2.4285190105438232,"[0.2712170481681824, 0.8925632238388062, 0.6813246607780457, -0.7932088375091553, -0.3703336715698242, -0.19850575923919678, 0.0, 0.0]",False
"[[0.2712170481681824, 0.8925632238388062, 0.6813246607780457, -0.7932088375091553, -0.3703336715698242, -0.19850575923919678, 0.0, 0.0]]",1,-0.32474926114082336,"[0.27784615755081177, 0.8742170333862305, 0.669918417930603, -0.8172256350517273, -0.3777671158313751, -0.1486685574054718, 0.0, 0.0]",False
"[[0.27784615755081177, 0.8742170333862305, 0.669918417930603, -0.8172256350517273, -0.3777671158313751, -0.1486685574054718, 0.0, 0.0]]",3,-2.4783759117126465,"[0.28456324338912964, 0.8552072644233704, 0.681110143661499, -0.8473966717720032, -0.3877723515033722, -0.2001047134399414, 0.0, 0.0]",False
"[[0.28456324338912964, 0.8552072644233704, 0.681110143661499, -0.8473966717720032, -0.3877723515033722, -0.2001047134399414, 0.0, 0.0]]",0,-1.4523757696151733,"[0.2912806570529938, 0.8355988264083862, 0.6811054944992065, -0.8740710616111755, -0.3977774977684021, -0.20010335743427277, 0.0, 0.0]",False
"[[0.2912806570529938, 0.8355988264083862, 0.6811054944992065, -0.8740710616111755, -0.3977774977684021, -0.20010335743427277, 0.0, 0.0]]",0,-1.4389055967330933,"[0.29799842834472656, 0.8153914213180542, 0.681100606918335, -0.9007454514503479, -0.4077826142311096, -0.20010194182395935, 0.0, 0.0]",False
"[[0.29799842834472656, 0.8153914213180542, 0.681100606918335, -0.9007454514503479, -0.4077826142311096, -0.20010194182395935, 0.0, 0.0]]",3,-2.5240418910980225,"[0.30479592084884644, 0.7945320010185242, 0.6911662817001343, -0.9304229021072388, -0.42008906602859497, -0.2461288720369339, 0.0, 0.0]",False
"[[0.30479592084884644, 0.7945320010185242, 0.6911662817001343, -0.9304229021072388, -0.42008906602859497, -0.2461288720369339, 0.0, 0.0]]",0,-1.63437020778656,"[0.3115939199924469, 0.7730743288993835, 0.6911585927009583, -0.9571011662483215, -0.4323953688144684, -0.24612629413604736, 0.0, 0.0]",False
"[[0.3115939199924469, 0.7730743288993835, 0.6911585927009583, -0.9571011662483215, -0.4323953688144684, -0.24612629413604736, 0.0, 0.0]]",0,-1.624632477760315,"[0.3183925747871399, 0.7510187029838562, 0.6911507248878479, -0.9837793707847595, -0.44470155239105225, -0.24612374603748322, 0.0, 0.0]",False
"[[0.3183925747871399, 0.7510187029838562, 0.6911507248878479, -0.9837793707847595, -0.44470155239105225, -0.24612374603748322, 0.0, 0.0]]",2,0.6194031834602356,"[0.3252778947353363, 0.7292618751525879, 0.7005074620246887, -0.9708266854286194, -0.457837849855423, -0.2627261281013489, 0.0, 0.0]",False
"[[0.3252778947353363, 0.7292618751525879, 0.7005074620246887, -0.9708266854286194, -0.457837849855423, -0.2627261281013489, 0.0, 0.0]]",1,-0.8305890560150146,"[0.33209696412086487, 0.7069616317749023, 0.6919620633125305, -0.9944676756858826, -0.46893301606178284, -0.221903994679451, 0.0, 0.0]",False
"[[0.33209696412086487, 0.7069616317749023, 0.6919620633125305, -0.9944676756858826, -0.46893301606178284, -0.221903994679451, 0.0, 0.0]]",2,-1.2172489166259766,"[0.3391653895378113, 0.6846309304237366, 0.7166314125061035, -0.9958193302154541, -0.4797925055027008, -0.217189759016037, 0.0, 0.0]",False
"[[0.3391653895378113, 0.6846309304237366, 0.7166314125061035, -0.9958193302154541, -0.4797925055027008, -0.217189759016037, 0.0, 0.0]]",2,-0.23387576639652252,"[0.3463568687438965, 0.6623851656913757, 0.729302167892456, -0.9922582507133484, -0.49112167954444885, -0.22658321261405945, 0.0, 0.0]",False
"[[0.3463568687438965, 0.6623851656913757, 0.729302167892456, -0.9922582507133484, -0.49112167954444885, -0.22658321261405945, 0.0, 0.0]]",3,-2.6701745986938477,"[0.3536199629306793, 0.6394815444946289, 0.7383464574813843, -1.0222996473312378, -0.5046489238739014, -0.27054455876350403, 0.0, 0.0]",False
"[[0.3536199629306793, 0.6394815444946289, 0.7383464574813843, -1.0222996473312378, -0.5046489238739014, -0.27054455876350403, 0.0, 0.0]]",0,-1.8413406610488892,"[0.36088380217552185, 0.6159799695014954, 0.7383354902267456, -1.0489798784255981, -0.5181759595870972, -0.27054110169410706, 0.0, 0.0]",False
"[[0.36088380217552185, 0.6159799695014954, 0.7383354902267456, -1.0489798784255981, -0.5181759595870972, -0.27054110169410706, 0.0, 0.0]]",2,-1.3855105638504028,"[0.36858758330345154, 0.5928179621696472, 0.7819472551345825, -1.0338767766952515, -0.5313694477081299, -0.26386913657188416, 0.0, 0.0]",False
"[[0.36858758330345154, 0.5928179621696472, 0.7819472551345825, -1.0338767766952515, -0.5313694477081299, -0.26386913657188416, 0.0, 0.0]]",3,-3.07458758354187,"[0.37636786699295044, 0.5689815282821655, 0.7916863560676575, -1.0648382902145386, -0.5470661520957947, -0.31393367052078247, 0.0, 0.0]",False
"[[0.37636786699295044, 0.5689815282821655, 0.7916863560676575, -1.0648382902145386, -0.5470661520957947, -0.31393367052078247, 0.0, 0.0]]",2,-1.4779926538467407,"[0.38468170166015625, 0.545772135257721, 0.8447932004928589, -1.0370585918426514, -0.5626221299171448, -0.3111199736595154, 0.0, 0.0]",False
"[[0.38468170166015625, 0.545772135257721, 0.8447932004928589, -1.0370585918426514, -0.5626221299171448, -0.3111199736595154, 0.0, 0.0]]",2,-2.5130956172943115,"[0.39333876967430115, 0.5225979685783386, 0.8787217140197754, -1.0355188846588135, -0.577879786491394, -0.3051532208919525, 0.0, 0.0]",False
"[[0.39333876967430115, 0.5225979685783386, 0.8787217140197754, -1.0355188846588135, -0.577879786491394, -0.3051532208919525, 0.0, 0.0]]",3,-3.3192696571350098,"[0.40206965804100037, 0.4987700879573822, 0.8878415822982788, -1.0655406713485718, -0.5953580737113953, -0.34956616163253784, 0.0, 0.0]",False
"[[0.40206965804100037, 0.4987700879573822, 0.8878415822982788, -1.0655406713485718, -0.5953580737113953, -0.34956616163253784, 0.0, 0.0]]",0,-2.492669105529785,"[0.41080206632614136, 0.4743455946445465, 0.8878201246261597, -1.092228651046753, -0.6128360033035278, -0.34955883026123047, 0.0, 0.0]",False
"[[0.41080206632614136, 0.4743455946445465, 0.8878201246261597, -1.092228651046753, -0.6128360033035278, -0.34955883026123047, 0.0, 0.0]]",0,-2.5505590438842773,"[0.41953593492507935, 0.449324369430542, 0.8877983093261719, -1.1189162731170654, -0.6303135752677917, -0.3495514690876007, 0.0, 0.0]",False
"[[0.41953593492507935, 0.449324369430542, 0.8877983093261719, -1.1189162731170654, -0.6303135752677917, -0.3495514690876007, 0.0, 0.0]]",3,-3.695140838623047,"[0.4283352792263031, 0.42363518476486206, 0.895966649055481, -1.1496844291687012, -0.6500243544578552, -0.3942158818244934, 0.0, 0.0]",False
"[[0.4283352792263031, 0.42363518476486206, 0.895966649055481, -1.1496844291687012, -0.6500243544578552, -0.3942158818244934, 0.0, 0.0]]",1,-1.7830042839050293,"[0.43706703186035156, 0.39743122458457947, 0.8869794607162476, -1.171729564666748, -0.6672440767288208, -0.344394326210022, 0.0, 0.0]",False
"[[0.43706703186035156, 0.39743122458457947, 0.8869794607162476, -1.171729564666748, -0.6672440767288208, -0.344394326210022, 0.0, 0.0]]",2,-1.6923774480819702,"[0.44626253843307495, 0.3719000816345215, 0.9337524175643921, -1.1422998905181885, -0.6852064728736877, -0.359247088432312, 0.0, 0.0]",False
"[[0.44626253843307495, 0.3719000816345215, 0.9337524175643921, -1.1422998905181885, -0.6852064728736877, -0.359247088432312, 0.0, 0.0]]",1,-1.86190664768219,"[0.45538854598999023, 0.3458435535430908, 0.9247286915779114, -1.1647779941558838, -0.7007675170898438, -0.3112206757068634, 0.0, 0.0]",False
"[[0.45538854598999023, 0.3458435535430908, 0.9247286915779114, -1.1647779941558838, -0.7007675170898438, -0.3112206757068634, 0.0, 0.0]]",2,-2.1483070850372314,"[0.464702308177948, 0.31985536217689514, 0.943874716758728, -1.1621568202972412, -0.7169922590255737, -0.3244965672492981, 0.0, 0.0]",False
"[[0.464702308177948, 0.31985536217689514, 0.943874716758728, -1.1621568202972412, -0.7169922590255737, -0.3244965672492981, 0.0, 0.0]]",2,-3.547466993331909,"[0.47452688217163086, 0.29418718814849854, 0.9948299527168274, -1.1481049060821533, -0.733299732208252, -0.3261500298976898, 0.0, 0.0]",False
"[[0.47452688217163086, 0.29418718814849854, 0.9948299527168274, -1.1481049060821533, -0.733299732208252, -0.3261500298976898, 0.0, 0.0]]",0,-3.1753273010253906,"[0.4843529760837555, 0.26792171597480774, 0.9948077201843262, -1.1747881174087524, -0.7496069073677063, -0.32614412903785706, 0.0, 0.0]",False
"[[0.4843529760837555, 0.26792171597480774, 0.9948077201843262, -1.1747881174087524, -0.7496069073677063, -0.32614412903785706, 0.0, 0.0]]",1,-2.397352695465088,"[0.49412983655929565, 0.24113009870052338, 0.9882100820541382, -1.1973528861999512, -0.7638903856277466, -0.2856678068637848, 0.0, 0.0]",False
"[[0.49412983655929565, 0.24113009870052338, 0.9882100820541382, -1.1973528861999512, -0.7638903856277466, -0.2856678068637848, 0.0, 0.0]]",3,-4.357587814331055,"[0.5039652585983276, 0.213656485080719, 0.995617687702179, -1.2288775444030762, -0.7805132865905762, -0.33245787024497986, 0.0, 0.0]",False
"[[0.5039652585983276, 0.213656485080719, 0.995617687702179, -1.2288775444030762, -0.7805132865905762, -0.33245787024497986, 0.0, 0.0]]",2,-4.749229907989502,"[0.5144104957580566, 0.18650966882705688, 1.056404709815979, -1.2144886255264282, -0.7971417903900146, -0.3325704038143158, 0.0, 0.0]",False
"[[0.5144104957580566, 0.18650966882705688, 1.056404709815979, -1.2144886255264282, -0.7971417903900146, -0.3325704038143158, 0.0, 0.0]]",0,-3.80049729347229,"[0.5248575210571289, 0.15876539051532745, 1.056379795074463, -1.2411714792251587, -0.8137699961662292, -0.3325640857219696, 0.0, 0.0]",False
"[[0.5248575210571289, 0.15876539051532745, 1.056379795074463, -1.2411714792251587, -0.8137699961662292, -0.3325640857219696, 0.0, 0.0]]",1,-3.1310644149780273,"[0.5352662205696106, 0.1304987072944641, 1.0510321855545044, -1.2635653018951416, -0.8284884095191956, -0.2943667471408844, 0.0, 0.0]",False
"[[0.5352662205696106, 0.1304987072944641, 1.0510321855545044, -1.2635653018951416, -0.8284884095191956, -0.2943667471408844, 0.0, 0.0]]",2,-4.415222644805908,"[0.5461804270744324, 0.10259779542684555, 1.1018345355987549, -1.247719645500183, -0.8438195586204529, -0.30662354826927185, 0.0, 0.0]",False
"[[0.5461804270744324, 0.10259779542684555, 1.1018345355987549, -1.247719645500183, -0.8438195586204529, -0.30662354826927185, 0.0, 0.0]]",1,-2.970080614089966,"[0.5570308566093445, 0.07419212907552719, 1.0935312509536743, -1.2689039707183838, -0.8564983010292053, -0.25357481837272644, 0.0, 0.0]",False
"[[0.5570308566093445, 0.07419212907552719, 1.0935312509536743, -1.2689039707183838, -0.8564983010292053, -0.25357481837272644, 0.0, 0.0]]",0,-4.069272994995117,"[0.5678823590278625, 0.04518793523311615, 1.0935161113739014, -1.2955796718597412, -0.8691768646240234, -0.2535720467567444, 0.0, 0.0]",False
"[[0.5678823590278625, 0.04518793523311615, 1.0935161113739014, -1.2955796718597412, -0.8691768646240234, -0.2535720467567444, 0.0, 0.0]]",2,-6.632943630218506,"[0.579227089881897, 0.015881620347499847, 1.1422135829925537, -1.3086744546890259, -0.8810840249061584, -0.23814377188682556, 0.0, 0.0]",False
"[[0.579227089881897, 0.015881620347499847, 1.1422135829925537, -1.3086744546890259, -0.8810840249061584, -0.23814377188682556, 0.0, 0.0]]",3,-5.447078704833984,"[0.5906282663345337, -0.014108410105109215, 1.149235725402832, -1.3403583765029907, -0.8953463435173035, -0.2852478623390198, 0.0, 0.0]",False
"[[0.5906282663345337, -0.014108410105109215, 1.149235725402832, -1.3403583765029907, -0.8953463435173035, -0.2852478623390198, 0.0, 0.0]]",1,6.481264114379883,"[0.6019760370254517, -0.044583167880773544, 1.1419644355773926, -1.360477328300476, -0.9067676663398743, -0.22842678427696228, 1.0, 0.0]",False
"[[0.6019760370254517, -0.044583167880773544, 1.1419644355773926, -1.360477328300476, -0.9067676663398743, -0.22842678427696228, 1.0, 0.0]]",3,-4.713270664215088,"[0.6133714914321899, -0.07515452057123184, 1.1498510837554932, -1.3765137195587158, -0.9219081997871399, -0.28133946657180786, 1.0, 0.0]",False
"[[0.6133714914321899, -0.07515452057123184, 1.1498510837554932, -1.3765137195587158, -0.9219081997871399, -0.28133946657180786, 1.0, 0.0]]",0,-100.0,"[0.006993770599365234, 1.411569595336914, 0.7083816528320312, 0.028853029012680054, -0.008097286336123943, -0.16045895218849182, 0.0, 0.0]",True
"[[0.006993770599365234, 1.411569595336914, 0.7083816528320312, 0.028853029012680054, -0.008097286336123943, -0.16045895218849182, 0.0, 0.0]]",3,-1.876220464706421,"[0.01406717300415039, 1.4116400480270386, 0.7173764109611511, 0.003038690658286214, -0.018022501841187477, -0.19852225482463837, 0.0, 0.0]",False
"[[0.01406717300415039, 1.4116400480270386, 0.7173764109611511, 0.003038690658286214, -0.018022501841187477, -0.19852225482463837, 0.0, 0.0]]",0,-0.9892494678497314,"[0.02114095725119114, 1.411111831665039, 0.7174071073532104, -0.023623496294021606, -0.027941806241869926, -0.19840413331985474, 0.0, 0.0]",False
